Internal ID,Date,Document Number,Name,Currency,Amount (Foreign Currency),Amount
6889851,04/15/2019,SO54-01082,Colorado Commercial Roofing Inc,USA,"$2,013.45",2013.45
6889829,04/15/2019,SO51-00612,WALNUT CREEK METALS,USA,"$12,062.75",12062.75
6889607,04/15/2019,SO51-00611,"BEND-FAST, INC.",USA,$468.17,468.17
6888269,04/15/2019,SO53-00590,Finished Work Roofing & Construction,USA,$136.08,136.08
6887105,04/15/2019,SO54-01081,Western Architectural Metals (SMI),USA,$72.00,72
6886899,04/15/2019,SO53-00589,Republic Metal Roofing LLC,USA,"$2,109.03",2109.03
6886673,04/15/2019,SO54-01080,"Inman Roofing, Inc.",USA,"$1,287.00",1287
6886566,04/15/2019,SO53-00588,ZENITH ROOFING,USA,$192.00,192
6886332,04/15/2019,SO54-01079,CALEBS MANAGEMENT ENT INC (EXEMPT),USA,$611.00,611
6886224,04/15/2019,SO51-00610,WALNUT CREEK METALS,USA,"$32,569.43",32569.43
6886205,04/15/2019,SO51-00609,WALNUT CREEK METALS,USA,"$9,650.20",9650.2
6885969,04/15/2019,SO54-01078,J&P ROOFING,USA,$544.70,544.7
6885848,04/15/2019,SO55LM-00095,PALISADE METALCRAFT INC,USA,$337.26,337.26
6884933,04/15/2019,SO54-01077,Rocky Mountain Architectural Fabricators,USA,$744.77,744.77
6884429,04/15/2019,SO53-00587,InPro LTD,USA,$598.00,598
6884020,04/15/2019,SO80-03775,Rain Trade Corp.,USA,"$6,196.00",6196
6883916,04/15/2019,SO80-03774,Quality First Construction - Wisc.,USA,$250.00,250
6882554,04/15/2019,SO51-00608,LEGACY ROOFING SERVICES,USA,"$2,400.00",2400
6882143,04/15/2019,SO52-01621,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$1,868.80",1868.8
6881638,04/15/2019,SO52-01620,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,$352.80,352.8
6881426,04/15/2019,SO51-00607,ABC SUPPLY - ADMIRAL : SPRINGFIELD - ABP004,USA,"$11,572.00",11572
6881424,04/15/2019,SO80-03773,Copper Nail Roofing,USA,$0.00,0
6881413,04/15/2019,SO80-03772,Trueblood Metal Roofing,USA,$639.74,639.74
6880794,04/15/2019,SO53-00586,GIDEON STEEL PANEL COMPANY,USA,"$5,547.40",5547.4
6880461,04/15/2019,SO53-00585,JA-MAR ROOFING & SHEET METAL,USA,$58.46,58.46
6880451,04/15/2019,SO52-01619,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$3,571.20",3571.2
6880341,04/15/2019,SO51-00606,SAP EXTERIORS,USA,"$4,979.60",4979.6
6880111,04/15/2019,SO53-00584,Ramon Roofing (SMI),USA,$315.90,315.9
6880110,04/15/2019,SO51-00605,METAL FORMED GOODS COMPANY,USA,"$4,104.00",4104
6879903,04/15/2019,SO53-00583,Bar Z Customs (SMI),USA,"$1,566.00",1566
6878983,04/15/2019,SO51-00604,EXCEL METAL ROOFING LLC,USA,"$2,700.00",2700
6878979,04/15/2019,SO53-00582,Ramirez Roofing,USA,$298.08,298.08
6878471,04/15/2019,SO53-00581,V & V Roofing & Sheet Metal,USA,$730.40,730.4
6878270,04/15/2019,SO52-01617,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$204,149.40",204149.4
6878268,04/17/2019,SO80-03771,"Drexel Metals, Inc.",USA,"$79,435.00",79435
6878049,04/15/2019,SO53-00580,JA-MAR ROOFING & SHEET METAL,USA,"$6,228.71",6228.71
6878046,04/15/2019,SO52-01616,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$3,888.00",3888
6877544,04/15/2019,SO52-01615,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$1,680.00",1680
6877543,04/15/2019,SO52-01614,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$1,215.20",1215.2
6877438,04/15/2019,SO52-01613,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$5,664.00",5664
6877437,04/15/2019,SO52-01612,Mid-Atlantic Roofing Supply : GARNER - MRS012,USA,$128.40,128.4
6877235,04/15/2019,SO80-03770,"Drexel Metals, Inc.",USA,"$92,955.00",92955
6864430,04-12-2019,SO55LM-00094,COOL ROOFING SYSTEMS INCORPORATED,USA,$411.07,411.07
6864325,04-12-2019,SO54-01076,FLATIRON STEEL,USA,"$11,316.00",11316
6861687,04-12-2019,SO52-01611,"Extreme Metal Fabricators, LLC",USA,"$3,744.00",3744
6861582,04-12-2019,SO54-01075,METAL ROOFING SOLUTIONS,USA,$250.00,250
6861378,04-12-2019,SO52-01610,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$6,636.56",6636.56
6860872,04-12-2019,SO54-01074,"Architectural Sheet Metal&Panels,LLC DBA Architectural Panel",USA,"$1,080.00",1080
6860867,04-12-2019,SO52-01609,HOWE CONTRACTING,USA,"$8,228.90",8228.9
6860866,04-12-2019,SO52-01608,Mid-Atlantic Roofing Supply : GARNER - MRS012,USA,"$1,463.80",1463.8
6860231,04-12-2019,SO54-01073,RG Roof,USA,"$3,853.97",3853.97
6859315,04-12-2019,SO54-01072,"1st Choice Roofing & Exteriors, Inc.",USA,$256.72,256.72
6859212,04-12-2019,SO55SJ-00128,ROOF METAL SERVICES : MANTECA - RMA002,USA,"$1,438.50",1438.5
6858490,04-12-2019,SO55SJ-00127,ROOF METAL SERVICES : MANTECA - RMA002,USA,"$2,595.56",2595.56
6858488,04-12-2019,SO52-01607,"Extreme Metal Fabricators, LLC",USA,"$13,388.00",13388
6858279,04-12-2019,SO54-01071,THE ROOFING COMPANY,USA,$97.38,97.38
6858273,04-12-2019,SO51-00603,"CORRUGATED METALS, INC. : BELVIDERE - CMI000",USA,"$1,642.20",1642.2
6858271,04-12-2019,SO52-01606,"GULF COAST SUPPLY & MFG., INC. : SEBRING - GCS005",USA,$304.12,304.12
6858269,04-12-2019,SO54-01070,Z-CRAFT,USA,"$2,500.00",2500
6858167,04-12-2019,SO52-01605,ROOF DRAINAGE COMPONENTS & ACC,USA,"$4,734.80",4734.8
6858163,04-12-2019,SO51-00602,Tyco's General Contracting,USA,$558.84,558.84
6858160,04-12-2019,SO52-01604,"Extreme Metal Fabricators, LLC",USA,"$9,000.00",9000
6858159,04-12-2019,SO51-00601,AFFORDABLE METAL ROOFING,USA,"$2,160.32",2160.32
6858157,04-12-2019,SO54-01069,COLORADO METAL SOURCE,USA,$324.00,324
6858154,04-12-2019,SO52-01603,Benton Metal Depot,USA,"$6,669.00",6669
6857334,04-12-2019,SO52-01602,DLM Contractors,USA,"$2,502.35",2502.35
6857329,04-12-2019,SO51-00600,John Baird,USA,"$1,844.40",1844.4
6856812,04-12-2019,SO52-01601,Signs and More,USA,$48.76,48.76
6856695,04-12-2019,SO52-01600,"GULF COAST SUPPLY & MFG., INC. : SEBRING - GCS005",USA,"$4,007.00",4007
6856590,04-12-2019,SO80-03769,Tallahassee Roofing Inc,USA,$150.00,150
6856065,04-12-2019,SO80-03768,Lone Star Builders Inc,USA,$776.83,776.83
6855863,04-12-2019,SO51-00599,ZINGER SHEET METAL INC.,USA,"$5,000.00",5000
6855555,04-12-2019,SO54-01068,"Architectural Sheet Metal&Panels,LLC DBA Architectural Panel",USA,$88.00,88
6855437,04-12-2019,SO52-01599,PHOENIX METALS - CHARLOTTE,USA,$247.50,247.5
6855016,04-12-2019,SO52-01598,"ARVESEN ENTERPRISES, INC. dba AAA METAL WORKS",USA,"$5,534.80",5534.8
6855005,04-12-2019,SO52-01597,4M METALS,USA,"$2,358.00",2358
6854681,04-12-2019,SO52-01596,4M METALS,USA,"$5,500.00",5500
6854678,04-12-2019,SO54-01067,"Architectural Sheet Metal&Panels,LLC DBA Architectural Panel",USA,$68.00,68
6853881,04-12-2019,SO51-00598,ABC SUPPLY - ADMIRAL : LEWISTON - ABPC00-9,USA,"$18,879.00",18879
6853666,04-12-2019,SO51-00597,ABC SUPPLY - ADMIRAL : LEWISTON - ABPC00-9,USA,"$9,560.24",9560.24
6853066,04-12-2019,SO54-01066,COLORADO METAL SOURCE,USA,$9.74,9.74
6852337,04-12-2019,SO80-03767,Total Roofing Systems - FL (aka Dynamic Metals),USA,$0.00,0
6851624,04-12-2019,SO54-01065,Advanced Metal Solutions LLC (SMI),USA,"$3,200.00",3200
6849396,04-12-2019,SO53-00578,JA-MAR ROOFING & SHEET METAL,USA,"$10,466.15",10466.15
6849391,04-12-2019,SO53-00577,Finished Work Roofing & Construction,USA,$61.56,61.56
6849287,04-12-2019,SO80-03766,Lone Star Builders Inc,USA,$0.00,0
6849283,04-12-2019,SO53-00576,JA-MAR ROOFING & SHEET METAL,USA,"$8,838.99",8838.99
6848962,04-12-2019,SO55LM-00093,TJ'S METAL MFG,USA,$385.20,385.2
6848737,04-12-2019,SO53-00575,The Roof & Metal Company,USA,$287.13,287.13
6847613,04-12-2019,SO54-01064,"Architectural Sheet Metal&Panels,LLC DBA Architectural Panel",USA,$45.00,45
6847088,04-12-2019,SO52-01595,STREAMLINE ROOFING & CONST.,USA,"$14,581.62",14581.62
6846883,04-12-2019,SO54-01063,A-J ROOFING & WATERPROOFING,USA,"$1,605.83",1605.83
6846780,04-12-2019,SO54-01062,COLORADO METAL SOURCE,USA,$78.84,78.84
6846778,04-12-2019,SO52-01594,WATSON METALS,USA,"$4,517.50",4517.5
6846769,04-12-2019,SO51-00596,John Baird,USA,"$1,190.00",1190
6846366,04-12-2019,SO51-00595,John Baird,USA,$190.40,190.4
6846364,04-12-2019,SO53-00574,SCHULTE ROOFING,USA,"$2,378.79",2378.79
6845455,04-12-2019,SO80-03765,Gulf Coast Supply,USA,$275.02,275.02
6845248,04-12-2019,SO54-01061,COLORADO METAL SOURCE,USA,$420.55,420.55
6845247,04-12-2019,SO80-03764,Gulf Coast Supply,USA,$805.00,805
6844613,04-12-2019,SO54-01060,BRIAN PIERCE ROOFING LLC,USA,"$1,500.00",1500
6844404,04-12-2019,SO80-03763,Great American Gutters & Painting LLC,USA,"$16,165.00",16165
6844087,04-12-2019,SO52-01593,"BEACH METAL ROOFING SUPPLY, INC.",USA,$847.00,847
6843985,04-12-2019,SO80-03762,Rain Trade Corp.,USA,$368.00,368
6843982,04-12-2019,SO80-03761,Sheffield Metals International,USA,"$1,440.00",1440
6843768,04-12-2019,SO80-03760,Yant Roofing Inc.,USA,$0.00,0
6843667,04-12-2019,SO80-03759,Sheffield Metals International,USA,"$4,100.00",4100
6843665,04-12-2019,SO52-01592,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$3,050.00",3050
6842634,04-12-2019,SO80-03758,Sheffield Metals International,USA,"$186,245.00",186245
6842631,04-12-2019,SO51-00594,T-ROSS BROTHERS CONSTRUCTION,USA,$47.97,47.97
6840781,04-12-2019,SO54-01059,PRAIRIE EXTERIORS AND PAINTING,USA,"$49,587.00",49587
6837580,04-11-2019,SO51-00593,DURO-LAST ROOFING INC. : SAGINAW - DLR000-10,USA,"$3,440.00",3440
6835878,04-11-2019,SO55LM-00092,TJ'S METAL MFG,USA,"$10,750.80",10750.8
6833773,04-11-2019,SO52-01591,"Extreme Metal Fabricators, LLC",USA,$845.74,845.74
6833771,04-11-2019,SO54-01058,Western Architectural Metals (SMI),USA,$360.00,360
6833670,04-11-2019,SO52-01590,"Extreme Metal Fabricators, LLC",USA,"$9,768.00",9768
6833669,04-11-2019,SO54-01057,Z-CRAFT,USA,"$25,220.41",25220.41
6833568,04-11-2019,SO52-01589,PAUL'S METAL ROOFING,USA,"$4,755.00",4755
6833466,04-11-2019,SO52-01588,PHOENIX METALS - TAMPA,USA,"$4,305.00",4305
6833463,04-11-2019,SO52-01586,TRINITY ROOFING SUPPLY,USA,"$2,539.20",2539.2
6833359,04-11-2019,SO54-01056,Retro Custom Metals (SMI),USA,"$1,367.60",1367.6
6833357,04-11-2019,SO54-01055,Z-CRAFT,USA,"$3,240.00",3240
6833053,04-11-2019,SO54-01054,Z-CRAFT,USA,"$1,485.00",1485
6832852,04-11-2019,SO55LM-00091,Hugos Custom Sheet Metal,USA,$70.04,70.04
6832546,04-11-2019,SO80-03757,Karr's Building Supply,USA,$183.17,183.17
6831514,04-11-2019,SO54-01053,Z-CRAFT,USA,$216.00,216
6831399,04-11-2019,SO53-00573,CENTRAL SHEET METAL ***CIA****,USA,"$2,640.86",2640.86
6831292,04-11-2019,SO51-00592,ABC SUPPLY - ADMIRAL : DANVILLE - PRI003,USA,$51.00,51
6831187,04-11-2019,SO52-01585,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$5,000.00",5000
6830783,04-11-2019,SO80-03756,Spectra Gutter Systems,USA,"$7,248.00",7248
6830780,04-11-2019,SO52-01584,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$15,594.10",15594.1
6830164,04-11-2019,SO54-01052,Retro Custom Metals (SMI),USA,"$2,075.00",2075
6829656,04-11-2019,SO51-00591,"CORRUGATED METALS, INC. : BELVIDERE - CMI000",USA,"$9,760.40",9760.4
6829046,04-11-2019,SO53-00572,"Builders Construction Services, Inc.",USA,"$2,843.25",2843.25
6829045,04-11-2019,SO80-03755,Karr's Building Supply,USA,$39.23,39.23
6828944,04-11-2019,SO51-00590,"CORRUGATED METALS, INC. : BELVIDERE - CMI000",USA,"$1,473.64",1473.64
6828936,04-11-2019,SO52-01583,"ARVESEN ENTERPRISES, INC. dba AAA METAL WORKS",USA,$232.80,232.8
6828931,04-11-2019,SO51-00589,WYTHEVILLE METALS,USA,"$8,996.72",8996.72
6828930,04-11-2019,SO80-03754,Rain Trade Corp.,USA,$368.00,368
6828808,04-11-2019,SO53-00571,Ramon Roofing (SMI),USA,$164.16,164.16
6828800,04-11-2019,SO53-00570,Ramon Roofing (SMI),USA,$42.12,42.12
6828085,04-11-2019,SO54-01051,WESTERN BUILDING GROUP,USA,"$1,033.99",1033.99
6827459,04-11-2019,SO52-01582,Tri County Metals (SMI),USA,"$15,300.00",15300
6827458,04-11-2019,SO52-01581,KEN'S KONTRACTING--C.I.A.,USA,"$1,064.00",1064
6827257,04-11-2019,SO51-00588,"Insulated Panel Services, LLC : BURLINGTON TOWNSHIP - RLC003",USA,$389.04,389.04
6827253,04-11-2019,SO54-01050,Retro Custom Metals (SMI),USA,"$7,690.00",7690
6826317,04-11-2019,SO52-01580,Integrity Metals (SMI) : VERO BEACH - IML001,USA,"$5,495.00",5495
6826312,04-11-2019,SO53-00569,MASTERCRAFT METALS INC,USA,"$2,543.34",2543.34
6825089,04-11-2019,SO54-01049,"Grabau Roofing, Inc.",USA,$23.87,23.87
6824653,04-11-2019,SO52-01579,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,$980.00,980
6824549,04-11-2019,SO51-00587,ABC SUPPLY - ADMIRAL : LEWISTON - ABPC00-9,USA,"$14,812.00",14812
6824447,04-11-2019,SO52-01578,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$4,095.00",4095
6824240,04-11-2019,SO52-01577,MADDOX METAL ROOFING-CIA,USA,$952.00,952
6824238,04-11-2019,SO54-01048,Retro Custom Metals (SMI),USA,"$3,080.00",3080
6824029,04-11-2019,SO54-01047,COLORADO METAL SOURCE,USA,$601.52,601.52
6824028,04-11-2019,SO52-01576,KEN'S KONTRACTING--C.I.A.,USA,$444.00,444
6821180,04-11-2019,SO80-03753,Calidad Machinery & Equip,USA,"$8,865.00",8865
6820631,04-11-2019,SO53-00568,DIVERSIFIED PROTECTIVE SYSTEMS DBA CUSTOM METAL ROOF SYSTEMS,USA,"$5,093.74",5093.74
6820617,04-11-2019,SO53-00567,DIVERSIFIED PROTECTIVE SYSTEMS DBA CUSTOM METAL ROOF SYSTEMS,USA,"$19,414.69",19414.69
6820512,04-11-2019,SO80-03752,Calidad Machinery & Equip,USA,"$54,480.00",54480
6820104,04-11-2019,SO52-01575,"ARVESEN ENTERPRISES, INC. dba AAA METAL WORKS : ACWORTH - ARV000",USA,"$1,014.00",1014
6820103,04-11-2019,SO80-03751,Karr's Building Supply,USA,$224.24,224.24
6820094,04-11-2019,SO52-01574,HOWE CONTRACTING,USA,"$5,270.00",5270
6820092,04-11-2019,SO80-03750,Englert Inc.,USA,$190.00,190
6819860,04-11-2019,SO53-00566,MASTERCRAFT METALS INC,USA,"$2,100.00",2100
6819555,04-11-2019,SO51-00586,ABLE SHEET METAL,USA,"$2,300.00",2300
6819448,04-11-2019,SO33-00112,Intercompany - Vincenzo de Mexico,USA,"$42,623.00",42623
6819226,04-11-2019,SO80-03749,Sheffield Metals International,USA,"$1,545.00",1545
6819216,04-11-2019,SO51-00585,ABC SUPPLY - ADMIRAL : SPRINGFIELD - ABP004,USA,"$7,362.40",7362.4
6819103,04-11-2019,SO80-03748,Karr's Building Supply,USA,"$1,560.00",1560
6818888,04-11-2019,SO52-01573,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$4,511.60",4511.6
6818684,04-11-2019,SO52-01572,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$3,205.58",3205.58
6818679,04-11-2019,SO52-01571,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$1,960.00",1960
6818274,04-11-2019,SO53-00565,Finished Work Roofing & Construction,USA,"$9,382.88",9382.88
6818266,04-11-2019,SO53-00564,MA Roofing,USA,"$5,153.28",5153.28
6818161,04-11-2019,SO52-01569,Tri County Metals (SMI),USA,$249.00,249
6817955,04-11-2019,SO52-01568,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,$970.00,970
6816923,04-11-2019,SO52-01567,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$2,480.00",2480
6816719,04-11-2019,SO52-01566,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$3,567.20",3567.2
6816715,04-11-2019,SO52-01565,Mid-Atlantic Roofing Supply : GARNER - MRS012,USA,"$3,969.00",3969
6816694,04-11-2019,SO52-01564,WEST GA SHEET METAL,USA,"$1,125.00",1125
6816488,04-11-2019,SO51-00584,1ST CHOICE ROOFING,USA,"$1,010.00",1010
6816386,04-11-2019,SO80-03747,Harold Cunningham Construction Company,USA,$98.00,98
6816353,04-11-2019,SO80-03746,Architectural Metal Fabrication Inc,USA,$191.91,191.91
6816013,04-11-2019,SO53-00563,Carlos Camarillo,USA,"$2,345.76",2345.76
6815398,04-11-2019,SO51-00583,PTM Manufacturing LLC,USA,"$4,736.00",4736
6815378,04-11-2019,SO51-00582,Specialty Construction Inc,USA,"$3,014.00",3014
6814962,04-11-2019,SO51-00581,ALL METAL WORKS,USA,$637.13,637.13
6814944,04-11-2019,SO53-00562,SUPERIOR METAL PRODUCTS,USA,$44.00,44
6814522,04-11-2019,SO52-01563,4M METALS,USA,"$1,100.40",1100.4
6814013,04-11-2019,SO52-01562,"ARVESEN ENTERPRISES, INC. dba AAA METAL WORKS",USA,"$1,012.00",1012
6813507,04-11-2019,SO51-00580,"HUSKY METAL ROOFS, INC.",USA,$293.19,293.19
6809973,04-10-2019,SO51-00579,Batten Roofing : COLONIAL HEIGHTS - RLC005,USA,"$1,793.09",1793.09
6808842,04-10-2019,SO55LM-00090,OC METALS INC.,USA,"$1,736.00",1736
6807395,04-10-2019,SO52-01561,"Construction and Building Operators, LLC",USA,"$1,125.63",1125.63
6807286,04-10-2019,SO52-01560,"Extreme Metal Fabricators, LLC",USA,"$17,036.40",17036.4
6807284,04-10-2019,SO52-01559,"Extreme Metal Fabricators, LLC",USA,"$2,450.00",2450
6807281,04-10-2019,SO52-01558,"Extreme Metal Fabricators, LLC",USA,"$20,341.20",20341.2
6807177,04-10-2019,SO52-01557,"Extreme Metal Fabricators, LLC",USA,"$3,071.00",3071
6807074,04-10-2019,SO52-01556,"Extreme Metal Fabricators, LLC",USA,$447.00,447
6806555,04-10-2019,SO53-00561,Corey Construction LLC,USA,"$6,426.38",6426.38
6806144,04-10-2019,SO52-01555,ROOF DRAINAGE COMPONENTS & ACC,USA,"$9,551.50",9551.5
6805835,04-10-2019,SO54-01046,Formula Roofing,USA,$82.32,82.32
6805526,04-10-2019,SO53-00560,Copper Nail Roofing (SMI),USA,$102.60,102.6
